Datum tenaamstelling,Brandstof omschrijving,Kenteken
2020-02-28,Benzine,393227
2020-02-28,Diesel,91682
2020-02-28,Elektriciteit,925
2020-02-29,Elektriciteit,926
2020-02-29,Diesel,91735
2020-02-29,Benzine,393603
2020-03-01,Benzine,393623
2020-03-01,Diesel,91740
2020-03-02,Benzine,393889
2020-03-02,LPG,1490
2020-03-02,Diesel,91792
2020-03-02,Elektriciteit,927
2020-03-03,Diesel,91847
2020-03-03,Benzine,394174
2020-03-04,Elektriciteit,928
2020-03-04,LPG,1493
2020-03-04,Benzine,394428
2020-03-04,Diesel,91898
2020-03-05,Benzine,394718
2020-03-05,Diesel,91977
2020-03-05,LPG,1494
2020-03-05,Elektriciteit,930
2020-03-06,Diesel,92109
2020-03-06,Elektriciteit,932
2020-03-06,Benzine,395136
2020-03-07,Diesel,92178
2020-03-07,LPG,1496
2020-03-07,Benzine,395478
2020-03-08,Benzine,395508
2020-03-08,Diesel,92182
2020-03-09,Elektriciteit,933
2020-03-09,Diesel,92234
2020-03-09,Benzine,395763
2020-03-10,Diesel,92306
2020-03-10,Benzine,396014
2020-03-11,Diesel,92415
2020-03-11,Elektriciteit,934
2020-03-11,Benzine,396300
2020-03-11,LPG,1497
2020-03-12,LPG,1499
2020-03-12,Elektriciteit,937
2020-03-12,Benzine,396616
2020-03-12,Diesel,92493
2020-03-13,LPG,1500
2020-03-13,Elektriciteit,938
2020-03-13,Benzine,397040
2020-03-13,Diesel,92602
2020-03-14,Benzine,397369
2020-03-14,Elektriciteit,939
2020-03-14,Diesel,92670
2020-03-14,LPG,1501
2020-03-15,Benzine,397386
2020-03-15,Diesel,92674
2020-03-16,Diesel,92731
2020-03-16,Benzine,397619
2020-03-16,LPG,1502
2020-03-17,LPG,1504
2020-03-17,Elektriciteit,941
2020-03-17,Diesel,92794
2020-03-17,Benzine,397823
2020-03-18,LPG,1505
2020-03-18,Diesel,92863
2020-03-18,Benzine,398089
2020-03-19,Elektriciteit,943
2020-03-19,Diesel,92942
2020-03-19,Benzine,398374
2020-03-20,LPG,1506
2020-03-20,Diesel,93054
2020-03-20,Benzine,398780
2020-03-21,Diesel,93099
2020-03-21,Benzine,399066
2020-03-22,Diesel,93100
2020-03-22,Benzine,399078
2020-03-23,Benzine,399298
2020-03-23,Diesel,93173
2020-03-23,LPG,1507
2020-03-24,Benzine,399515
2020-03-24,Diesel,93236
2020-03-24,Elektriciteit,944
2020-03-25,Diesel,93319
2020-03-25,Benzine,399767
2020-03-26,Benzine,400033
2020-03-26,Diesel,93398
2020-03-26,Elektriciteit,946
2020-03-27,Benzine,400404
2020-03-27,Diesel,93496
2020-03-28,Benzine,400680
2020-03-28,Diesel,93532
2020-03-29,Benzine,400693
2020-03-29,Diesel,93533
2020-03-30,Benzine,400972
2020-03-30,Diesel,93639
2020-03-30,Elektriciteit,947
2020-03-31,Diesel,93804
2020-03-31,Benzine,401388
2020-04-01,LPG,1508
2020-04-01,Benzine,401591
2020-04-01,Diesel,93858
2020-04-02,Elektriciteit,948
2020-04-02,Diesel,93904
2020-04-02,LPG,1509
2020-04-02,Benzine,401774
2020-04-03,LPG,1511
2020-04-03,Diesel,93973
2020-04-03,Elektriciteit,950
2020-04-03,Benzine,402057
2020-04-04,Diesel,94007
2020-04-04,Benzine,402295
2020-04-05,Benzine,402307
2020-04-06,Diesel,94066
2020-04-06,LPG,1512
2020-04-06,Benzine,402479
2020-04-07,Benzine,402655
2020-04-07,Diesel,94107
2020-04-07,Elektriciteit,951
2020-04-08,Diesel,94160
2020-04-08,Elektriciteit,952
2020-04-08,Benzine,402876
2020-04-09,Diesel,94212
2020-04-09,Benzine,403099
2020-04-10,LPG,1513
2020-04-10,Elektriciteit,953
2020-04-10,Diesel,94284
2020-04-10,Benzine,403437
2020-04-11,LPG,1518
2020-04-11,Diesel,94317
2020-04-11,Benzine,403659
2020-04-12,Diesel,94319
2020-04-12,Benzine,403668
2020-04-13,Diesel,94327
2020-04-13,Benzine,403711
2020-04-14,Diesel,94391
2020-04-14,Benzine,403936
2020-04-15,LPG,1520
2020-04-15,Benzine,404164
2020-04-15,Diesel,94443
2020-04-16,Diesel,94515
2020-04-16,Benzine,404408
2020-04-17,Benzine,404753
2020-04-17,Diesel,94602
2020-04-17,Elektriciteit,954
2020-04-18,Benzine,405012
2020-04-18,LPG,1521
2020-04-18,Diesel,94645
2020-04-19,Benzine,405026
2020-04-19,Diesel,94646
2020-04-20,LPG,1523
2020-04-20,Benzine,405235
2020-04-20,Diesel,94689
2020-04-21,Benzine,405455
2020-04-21,Diesel,94750
2020-04-21,LPG,1524
2020-04-22,Benzine,405722
2020-04-22,Diesel,94805
2020-04-22,Elektriciteit,956
2020-04-23,Benzine,406001
2020-04-23,Diesel,94883
2020-04-24,Elektriciteit,957
2020-04-24,Benzine,406376
2020-04-24,Diesel,94975
2020-04-25,Benzine,406667
2020-04-25,Elektriciteit,959
2020-04-25,Diesel,95039
2020-04-25,LPG,1528
2020-04-26,Benzine,406684
2020-04-26,Diesel,95042
2020-04-27,Benzine,406728
2020-04-27,Diesel,95056
2020-04-28,Diesel,95116
2020-04-28,Elektriciteit,963
2020-04-28,LPG,1529
2020-04-28,Benzine,406991
2020-04-29,Diesel,95176
2020-04-29,CNG,3
2020-04-29,LPG,1530
2020-04-29,Elektriciteit,964
2020-04-29,Benzine,407310
2020-04-30,Benzine,407696
2020-04-30,Diesel,95285
2020-05-01,Diesel,95366
2020-05-01,LPG,1532
2020-05-01,Benzine,408081
2020-05-01,Elektriciteit,966
2020-05-02,Elektriciteit,967
2020-05-02,Diesel,95414
2020-05-02,Benzine,408398
2020-05-03,Benzine,408430
2020-05-03,Diesel,95421
2020-05-04,LPG,1533
2020-05-04,Benzine,408650
2020-05-04,Diesel,95463
2020-05-05,Benzine,408814
2020-05-05,Diesel,95500
2020-05-06,Elektriciteit,968
2020-05-06,Benzine,409106
2020-05-06,Diesel,95559
2020-05-07,Elektriciteit,969
2020-05-07,Benzine,409387
2020-05-07,Diesel,95621
2020-05-08,Benzine,409802
2020-05-08,Diesel,95699
2020-05-08,Elektriciteit,974
2020-05-09,Diesel,95764
2020-05-09,Benzine,410156
2020-05-09,LPG,1534
2020-05-10,Benzine,410180
2020-05-10,Diesel,95769
2020-05-11,Diesel,95836
2020-05-11,Benzine,410417
2020-05-12,Benzine,410654
2020-05-12,Diesel,95897
2020-05-12,LPG,1535
2020-05-13,Diesel,95969
2020-05-13,Benzine,410924
2020-05-14,Diesel,96061
2020-05-14,Elektriciteit,976
2020-05-14,Benzine,411220
2020-05-15,Benzine,411646
2020-05-15,Elektriciteit,979
2020-05-15,Diesel,96173
2020-05-16,Benzine,412018
2020-05-16,Diesel,96251
2020-05-16,LPG,1537
2020-05-17,Benzine,412034
2020-05-17,Diesel,96254
2020-05-18,Elektriciteit,982
2020-05-18,Benzine,412273
2020-05-18,Diesel,96314
2020-05-19,Benzine,412554
2020-05-19,LPG,1539
2020-05-19,Diesel,96390
2020-05-20,Diesel,96481
2020-05-20,Benzine,412937
2020-05-20,Elektriciteit,985
2020-05-21,Diesel,96492
2020-05-21,Benzine,413013
2020-05-22,Benzine,413524
2020-05-22,Diesel,96610
2020-05-22,LPG,1540
2020-05-23,LPG,1543
2020-05-23,Benzine,413901
2020-05-23,Elektriciteit,986
2020-05-23,Diesel,96664
2020-05-24,Diesel,96669
2020-05-24,Benzine,413940
2020-05-25,Diesel,96757
2020-05-25,Benzine,414261
2020-05-25,Elektriciteit,987
2020-05-26,Diesel,96819
2020-05-26,Benzine,414576
2020-05-26,LPG,1544
2020-05-27,Diesel,96899
2020-05-27,Elektriciteit,988
2020-05-27,Benzine,414968
2020-05-27,LPG,1546
2020-05-28,Diesel,97016
2020-05-28,Elektriciteit,989
2020-05-28,Benzine,415408
2020-05-28,LPG,1547
2020-05-29,Benzine,416139
2020-05-29,Diesel,97171
2020-05-29,Elektriciteit,991
2020-05-30,Diesel,97233
2020-05-30,Elektriciteit,993
2020-05-30,LPG,1548
2020-05-30,Benzine,416593
2020-05-31,Benzine,416614
2020-05-31,Diesel,97238
2020-06-01,Diesel,97256
2020-06-01,Benzine,416699
2020-06-02,Elektriciteit,995
2020-06-02,LPG,1549
2020-06-02,Diesel,97324
2020-06-02,Benzine,417001
2020-06-03,LPG,1551
2020-06-03,Benzine,417306
2020-06-03,Diesel,97410
2020-06-04,Benzine,417655
2020-06-04,Elektriciteit,999
2020-06-04,Diesel,97503
2020-06-05,Diesel,97628
2020-06-05,Elektriciteit,1000
2020-06-05,Benzine,418219
2020-06-06,Benzine,418681
2020-06-06,Diesel,97685
2020-06-06,Elektriciteit,1001
2020-06-07,Benzine,418723
2020-06-07,Diesel,97688
2020-06-08,Benzine,419002
2020-06-08,Diesel,97750
2020-06-08,LPG,1553
2020-06-09,Benzine,419286
2020-06-09,LPG,1554
2020-06-09,Diesel,97817
2020-06-09,Elektriciteit,1002
2020-06-10,Elektriciteit,1004
2020-06-10,Diesel,97896
2020-06-10,LPG,1555
2020-06-10,Benzine,419605
2020-06-11,Diesel,97984
2020-06-11,Elektriciteit,1005
2020-06-11,Benzine,419990
2020-06-11,LPG,1557
2020-06-12,Elektriciteit,1008
2020-06-12,Benzine,420542
2020-06-12,Diesel,98099
2020-06-12,LPG,1559
2020-06-13,Elektriciteit,1009
2020-06-13,Benzine,420965
2020-06-13,Diesel,98175
2020-06-14,Benzine,420990
2020-06-14,Diesel,98178
2020-06-15,LPG,1561
2020-06-15,Elektriciteit,1010
2020-06-15,Benzine,421254
2020-06-15,Diesel,98230
2020-06-16,Elektriciteit,1012
2020-06-16,Benzine,421563
2020-06-16,Diesel,98299
2020-06-17,Benzine,421932
2020-06-17,Elektriciteit,1017
2020-06-17,LPG,1562
2020-06-17,Diesel,98370
2020-06-18,Diesel,98452
2020-06-18,LPG,1563
2020-06-18,Elektriciteit,1020
2020-06-18,Benzine,422287
2020-06-19,Diesel,98578
2020-06-19,Elektriciteit,1025
2020-06-19,Benzine,422828
2020-06-19,LPG,1564
2020-06-20,Benzine,423277
2020-06-20,LPG,1565
2020-06-20,Diesel,98650
2020-06-21,Diesel,98655
2020-06-21,Benzine,423311
2020-06-22,Diesel,98716
2020-06-22,LPG,1567
2020-06-22,Benzine,423572
2020-06-23,Diesel,98796
2020-06-23,LPG,1568
2020-06-23,Benzine,423883
2020-06-24,Elektriciteit,1027
2020-06-24,Benzine,424290
2020-06-24,Diesel,98879
2020-06-24,LPG,1569
2020-06-25,Benzine,424705
2020-06-25,Diesel,98970
2020-06-25,LPG,1570
2020-06-25,Elektriciteit,1028
2020-06-26,LPG,1571
2020-06-26,Diesel,99061
2020-06-26,Benzine,425236
2020-06-26,Elektriciteit,1029
2020-06-27,Diesel,99146
2020-06-27,Benzine,425645
2020-06-27,LPG,1572
2020-06-27,Elektriciteit,1030
2020-06-28,Benzine,425691
2020-06-28,Diesel,99148
2020-06-29,Benzine,426083
2020-06-29,Diesel,99222
2020-06-29,Elektriciteit,1034
2020-06-30,LPG,1573
2020-06-30,Benzine,426740
2020-06-30,Diesel,99390
2020-06-30,Elektriciteit,1050
2020-07-01,LPG,1574
2020-07-01,Benzine,427098
2020-07-01,Diesel,99505
2020-07-02,Elektriciteit,1051
2020-07-02,Diesel,99595
2020-07-02,Benzine,427499
2020-07-03,Diesel,99711
2020-07-03,Elektriciteit,1054
2020-07-03,LPG,1575
2020-07-03,Benzine,427982
2020-07-04,Diesel,99786
2020-07-04,Elektriciteit,1056
2020-07-04,LPG,1577
2020-07-04,Benzine,428366
2020-07-05,Diesel,99795
2020-07-05,Benzine,428391
2020-07-06,Elektriciteit,1059
2020-07-06,LPG,1578
2020-07-06,Benzine,428688
2020-07-06,Diesel,99862
2020-07-07,LPG,1579
2020-07-07,Elektriciteit,1062
2020-07-07,Benzine,429015
2020-07-07,Diesel,99914
2020-07-08,Benzine,429384
2020-07-08,Diesel,99992
2020-07-08,LPG,1580
2020-07-09,Benzine,429768
2020-07-09,Elektriciteit,1064
2020-07-09,Diesel,100083
2020-07-10,Diesel,100196
2020-07-10,Benzine,430288
2020-07-10,Elektriciteit,1066
2020-07-10,LPG,1585
2020-07-11,Diesel,100260
2020-07-11,Elektriciteit,1067
2020-07-11,Benzine,430656
2020-07-12,Diesel,100267
2020-07-12,Benzine,430684
2020-07-13,Diesel,100315
2020-07-13,Elektriciteit,1069
2020-07-13,Benzine,430974
2020-07-13,LPG,1587
2020-07-14,Elektriciteit,1071
2020-07-14,LPG,1588
2020-07-14,Benzine,431309
2020-07-14,Diesel,100386
2020-07-15,Elektriciteit,1073
2020-07-15,LPG,1591
2020-07-15,Diesel,100465
2020-07-15,Benzine,431695
2020-07-16,LPG,1592
2020-07-16,Diesel,100574
2020-07-16,Elektriciteit,1075
2020-07-16,Benzine,432086
2020-07-17,Elektriciteit,1079
2020-07-17,LPG,1594
2020-07-17,Benzine,432629
2020-07-17,Diesel,100714
2020-07-18,Diesel,100768
2020-07-18,Benzine,432996
2020-07-18,Elektriciteit,1083
2020-07-19,Diesel,100774
2020-07-19,Benzine,433026
2020-07-20,Benzine,433337
2020-07-20,Elektriciteit,1084
2020-07-20,Diesel,100843
2020-07-20,LPG,1596
2020-07-21,Diesel,100902
2020-07-21,Elektriciteit,1086
2020-07-21,LPG,1597
2020-07-21,Benzine,433605
2020-07-22,LPG,1598
2020-07-22,Benzine,433972
2020-07-22,Diesel,100981
2020-07-23,LPG,1599
2020-07-23,Diesel,101069
2020-07-23,Elektriciteit,1091
2020-07-23,Benzine,434381
2020-07-24,Elektriciteit,1093
2020-07-24,Benzine,434916
2020-07-24,Diesel,101196
2020-07-24,LPG,1600
2020-07-25,LPG,1601
2020-07-25,Elektriciteit,1096
2020-07-25,Benzine,435238
2020-07-25,Diesel,101259
2020-07-26,Benzine,435268
2020-07-26,Diesel,101263
2020-07-27,Diesel,101322
2020-07-27,Benzine,435603
2020-07-27,Elektriciteit,1098
2020-07-28,Benzine,435939
2020-07-28,Elektriciteit,1099
2020-07-28,Diesel,101380
2020-07-29,Benzine,436325
2020-07-29,Elektriciteit,1103
2020-07-29,LPG,1602
2020-07-29,Diesel,101456
2020-07-30,Benzine,436796
2020-07-30,Diesel,101563
2020-07-30,Elektriciteit,1113
2020-07-31,Elektriciteit,1131
2020-07-31,Diesel,101722
2020-07-31,Benzine,437417
2020-08-01,Diesel,101773
2020-08-01,Benzine,437704
2020-08-01,Elektriciteit,1134
2020-08-02,Benzine,437736
2020-08-02,Diesel,101779
2020-08-03,Elektriciteit,1138
2020-08-03,Benzine,438030
2020-08-03,LPG,1603
2020-08-03,Diesel,101833
2020-08-04,Elektriciteit,1142
2020-08-04,Benzine,438315
2020-08-04,Diesel,101900
2020-08-05,Benzine,438640
2020-08-05,Diesel,101961
2020-08-05,Elektriciteit,1148
2020-08-06,Benzine,438961
2020-08-06,Diesel,102015
2020-08-06,Elektriciteit,1155
2020-08-06,LPG,1604
2020-08-07,Benzine,439400
2020-08-07,Elektriciteit,1165
2020-08-07,LPG,1607
2020-08-07,Diesel,102107
2020-08-08,Diesel,102162
2020-08-08,LPG,1609
2020-08-08,Benzine,439690
2020-08-08,Elektriciteit,1167
2020-08-09,Diesel,102166
2020-08-09,LPG,1610
2020-08-09,Elektriciteit,1168
2020-08-09,Benzine,439713
2020-08-10,Diesel,102215
2020-08-10,Elektriciteit,1178
2020-08-10,Benzine,439974
2020-08-11,Benzine,440304
2020-08-11,Diesel,102273
2020-08-11,LPG,1611
2020-08-11,Elektriciteit,1188
2020-08-12,Diesel,102339
2020-08-12,Elektriciteit,1203
2020-08-12,LPG,1612
2020-08-12,Benzine,440646
2020-08-13,Elektriciteit,1210
2020-08-13,Diesel,102415
2020-08-13,Benzine,440998
2020-08-14,LPG,1615
2020-08-14,Elektriciteit,1219
2020-08-14,Diesel,102521
2020-08-14,Benzine,441459
2020-08-15,Benzine,441731
2020-08-15,Diesel,102573
2020-08-16,Benzine,441765
2020-08-16,Diesel,102579
2020-08-17,Benzine,442017
2020-08-17,Diesel,102648
2020-08-17,Elektriciteit,1229
2020-08-17,LPG,1617
2020-08-18,Benzine,442294
2020-08-18,Diesel,102704
2020-08-18,Elektriciteit,1234
2020-08-19,Diesel,102766
2020-08-19,Benzine,442618
2020-08-19,Elektriciteit,1240
2020-08-19,LPG,1619
2020-08-20,Diesel,102841
2020-08-20,Benzine,442929
2020-08-20,Elektriciteit,1249
2020-08-21,LPG,1620
2020-08-21,Elektriciteit,1262
2020-08-21,Diesel,102944
2020-08-21,Benzine,443419
2020-08-22,LPG,1622
2020-08-22,Elektriciteit,1266
2020-08-22,Benzine,443771
2020-08-22,Diesel,102999
2020-08-23,Diesel,103001
2020-08-23,Benzine,443807
2020-08-24,Elektriciteit,1275
2020-08-24,Diesel,103081
2020-08-24,Benzine,444112
2020-08-25,Benzine,444437
2020-08-25,Elektriciteit,1286
2020-08-25,Diesel,103162
2020-08-25,LPG,1624
2020-08-26,Diesel,103253
2020-08-26,Elektriciteit,1301
2020-08-26,Benzine,444809
2020-08-27,Diesel,103340
2020-08-27,Elektriciteit,1307
2020-08-27,Benzine,445188
2020-08-27,LPG,1625
2020-08-28,Benzine,445734
2020-08-28,Elektriciteit,1325
2020-08-28,Diesel,103466
2020-08-29,Diesel,103550
2020-08-29,Benzine,446143
2020-08-29,LPG,1627
2020-08-29,Elektriciteit,1332
2020-08-30,Benzine,446184
2020-08-30,Diesel,103556
2020-08-30,LPG,1628
2020-08-31,Elektriciteit,1394
2020-08-31,Benzine,446691
2020-08-31,Diesel,103758
2020-09-01,Benzine,446993
2020-09-01,Diesel,103842
2020-09-01,Elektriciteit,1398
2020-09-02,Elektriciteit,1402
2020-09-02,LPG,1629
2020-09-02,Benzine,447412
2020-09-02,Diesel,103986
2020-09-03,LPG,1630
2020-09-03,Diesel,104067
2020-09-03,Elektriciteit,1408
2020-09-03,Benzine,447736
2020-09-04,Elektriciteit,1414
2020-09-04,Benzine,448192
2020-09-04,LPG,1631
2020-09-04,Diesel,104179
2020-09-05,Diesel,104238
2020-09-05,Elektriciteit,1417
2020-09-05,LPG,1632
2020-09-05,Benzine,448581
2020-09-06,Benzine,448611
2020-09-06,Diesel,104242
2020-09-07,Elektriciteit,1422
2020-09-07,Benzine,448907
2020-09-07,LPG,1633
2020-09-07,Diesel,104294
2020-09-08,Benzine,449181
2020-09-08,LPG,1635
2020-09-08,Diesel,104341
2020-09-08,Elektriciteit,1434
2020-09-09,Diesel,104433
2020-09-09,Elektriciteit,1447
2020-09-09,Benzine,449501
2020-09-10,Diesel,104522
2020-09-10,Elektriciteit,1463
2020-09-10,Benzine,449810
2020-09-11,Diesel,104634
2020-09-11,Benzine,450279
2020-09-11,LPG,1637
2020-09-11,Elektriciteit,1481
2020-09-12,Benzine,450619
2020-09-12,Elektriciteit,1487
2020-09-12,Diesel,104686
2020-09-13,Diesel,104694
2020-09-13,Benzine,450645
2020-09-14,Benzine,450891
2020-09-14,LPG,1639
2020-09-14,Elektriciteit,1504
2020-09-14,Diesel,104766
2020-09-15,LPG,1640
2020-09-15,Diesel,104841
2020-09-15,Elektriciteit,1514
2020-09-15,Benzine,451190
2020-09-16,Diesel,104928
2020-09-16,Elektriciteit,1524
2020-09-16,Benzine,451533
2020-09-16,LPG,1642
2020-09-17,LPG,1644
2020-09-17,Diesel,105010
2020-09-17,Benzine,451883
2020-09-17,Elektriciteit,1543
2020-09-18,Elektriciteit,1560
2020-09-18,Diesel,105104
2020-09-18,LPG,1645
2020-09-18,Benzine,452345
2020-09-19,Elektriciteit,1566
2020-09-19,Diesel,105167
2020-09-19,Benzine,452686
2020-09-20,Diesel,105170
2020-09-20,Benzine,452718
2020-09-21,Elektriciteit,1581
2020-09-21,Diesel,105239
2020-09-21,Benzine,452986
2020-09-22,Diesel,105308
2020-09-22,Elektriciteit,1589
2020-09-22,Benzine,453273
2020-09-23,Diesel,105372
2020-09-23,Elektriciteit,1601
2020-09-23,Benzine,453601
2020-09-24,Elektriciteit,1611
2020-09-24,Benzine,453942
2020-09-24,Diesel,105453
2020-09-25,LPG,1646
2020-09-25,Benzine,454407
2020-09-25,Elektriciteit,1631
2020-09-25,Diesel,105565
2020-09-26,Benzine,454789
2020-09-26,Diesel,105611
2020-09-26,LPG,1648
2020-09-26,Elektriciteit,1634
2020-09-27,Diesel,105616
2020-09-27,Benzine,454824
2020-09-28,Elektriciteit,1638
2020-09-28,Diesel,105686
2020-09-28,Benzine,455146
2020-09-28,LPG,1650
2020-09-29,Elektriciteit,1651
2020-09-29,Benzine,455487
2020-09-29,Diesel,105783
2020-09-30,Elektriciteit,1738
2020-09-30,Benzine,456055
2020-09-30,Diesel,105974
2020-10-01,Diesel,106062
2020-10-01,LPG,1654
2020-10-01,Benzine,456417
2020-10-01,Elektriciteit,1751
2020-10-02,Benzine,456872
2020-10-02,Elektriciteit,1757
2020-10-02,Diesel,106161
2020-10-03,LPG,1655
2020-10-03,Diesel,106224
2020-10-03,Benzine,457283
2020-10-03,Elektriciteit,1760
2020-10-04,Diesel,106232
2020-10-04,Benzine,457318
2020-10-05,LPG,1656
2020-10-05,Diesel,106297
2020-10-05,Elektriciteit,1766
2020-10-05,Benzine,457633
2020-10-06,Benzine,457902
2020-10-06,Elektriciteit,1769
2020-10-06,Diesel,106371
2020-10-07,Diesel,106447
2020-10-07,Elektriciteit,1791
2020-10-07,Benzine,458218
2020-10-08,Elektriciteit,1819
2020-10-08,Diesel,106540
2020-10-08,Benzine,458573
2020-10-09,Elektriciteit,1841
2020-10-09,LPG,1657
2020-10-09,Diesel,106647
2020-10-09,Benzine,459047
2020-10-10,Elektriciteit,1843
2020-10-10,Diesel,106723
2020-10-10,LPG,1658
2020-10-10,Benzine,459447
2020-10-11,Diesel,106727
2020-10-11,Benzine,459472
2020-10-12,LPG,1662
2020-10-12,Elektriciteit,1852
2020-10-12,Benzine,459740
2020-10-12,Diesel,106817
2020-10-13,LPG,1663
2020-10-13,Elektriciteit,1866
2020-10-13,Diesel,106877
2020-10-13,Benzine,460010
2020-10-14,Benzine,460349
2020-10-14,Diesel,106940
2020-10-14,Elektriciteit,1890
2020-10-15,Benzine,460765
2020-10-15,Diesel,107048
2020-10-15,Elektriciteit,1939
2020-10-16,Diesel,107161
2020-10-16,Benzine,461193
2020-10-16,Elektriciteit,1967
2020-10-17,Diesel,107232
2020-10-17,Benzine,461532
2020-10-17,LPG,1667
2020-10-17,Elektriciteit,1972
2020-10-18,Diesel,107240
2020-10-18,Benzine,461566
2020-10-19,Elektriciteit,1982
2020-10-19,Diesel,107297
2020-10-19,Benzine,461799
2020-10-19,LPG,1670
2020-10-20,Benzine,462079
2020-10-20,Diesel,107363
2020-10-20,Elektriciteit,1999
2020-10-21,Diesel,107427
2020-10-21,Elektriciteit,2020
2020-10-21,Benzine,462386
2020-10-22,Diesel,107490
2020-10-22,Elektriciteit,2039
2020-10-22,Benzine,462696
2020-10-23,Benzine,463199
2020-10-23,LPG,1672
2020-10-23,Elektriciteit,2056
2020-10-23,Diesel,107614
2020-10-24,Diesel,107677
2020-10-24,Benzine,463585
2020-10-24,Elektriciteit,2065
2020-10-25,Diesel,107683
2020-10-25,Benzine,463634
2020-10-26,LPG,1673
2020-10-26,Benzine,463922
2020-10-26,Elektriciteit,2085
2020-10-26,Diesel,107756
2020-10-27,Elektriciteit,2111
2020-10-27,Benzine,464204
2020-10-27,LPG,1676
2020-10-27,Diesel,107832
2020-10-28,Benzine,464550
2020-10-28,Elektriciteit,2145
2020-10-28,Diesel,107904
2020-10-29,Elektriciteit,2205
2020-10-29,LPG,1677
2020-10-29,Benzine,464979
2020-10-29,Diesel,108019
2020-10-30,Benzine,465635
2020-10-30,Elektriciteit,2313
2020-10-30,Diesel,108186
2020-10-31,LPG,1679
2020-10-31,Benzine,466025
2020-10-31,Elektriciteit,2319
2020-10-31,Diesel,108264
2020-11-01,Benzine,466063
2020-11-01,Diesel,108272
2020-11-02,Diesel,108358
2020-11-02,Benzine,466344
2020-11-02,Elektriciteit,2333
2020-11-03,Benzine,466614
2020-11-03,Diesel,108411
2020-11-03,Elektriciteit,2342
2020-11-04,LPG,1680
2020-11-04,Diesel,108481
2020-11-04,Benzine,466943
2020-11-04,Elektriciteit,2353
2020-11-05,LPG,1681
2020-11-05,Benzine,467229
2020-11-05,Diesel,108565
2020-11-05,Elektriciteit,2357
2020-11-06,Benzine,467728
2020-11-06,LPG,1683
2020-11-06,Elektriciteit,2387
2020-11-06,Diesel,108668
2020-11-07,Elektriciteit,2391
2020-11-07,Benzine,468126
2020-11-07,Diesel,108725
2020-11-07,LPG,1686
2020-11-08,Benzine,468153
2020-11-08,Diesel,108729
2020-11-09,Elektriciteit,2401
2020-11-09,LPG,1687
2020-11-09,Benzine,468428
2020-11-09,Diesel,108788
2020-11-10,Diesel,108867
2020-11-10,Elektriciteit,2416
2020-11-10,Benzine,468740
2020-11-11,Elektriciteit,2431
2020-11-11,LPG,1688
2020-11-11,Benzine,469086
2020-11-11,Diesel,108951
2020-11-12,Benzine,469461
2020-11-12,Diesel,109030
2020-11-12,Elektriciteit,2448
2020-11-13,LPG,1692
2020-11-13,Elektriciteit,2478
2020-11-13,Diesel,109210
2020-11-13,Benzine,469981
2020-11-14,Elektriciteit,2485
2020-11-14,Benzine,470425
2020-11-14,Diesel,109270
2020-11-14,LPG,1693
2020-11-15,Diesel,109278
2020-11-15,Benzine,470455
2020-11-16,Elektriciteit,2497
2020-11-16,Benzine,470724
2020-11-16,Diesel,109332
2020-11-16,LPG,1694
2020-11-17,LPG,1695
2020-11-17,Benzine,470971
2020-11-17,Elektriciteit,2506
2020-11-17,Diesel,109403
2020-11-18,Elektriciteit,2522
2020-11-18,Benzine,471297
2020-11-18,Diesel,109479
2020-11-19,LPG,1696
2020-11-19,Elektriciteit,2548
2020-11-19,Benzine,471614
2020-11-19,Diesel,109570
2020-11-20,LPG,1698
2020-11-20,Elektriciteit,2572
2020-11-20,Benzine,472060
2020-11-20,Diesel,109671
2020-11-21,Diesel,109723
2020-11-21,Benzine,472460
2020-11-21,LPG,1699
2020-11-21,Elektriciteit,2573
2020-11-22,Diesel,109727
2020-11-22,Benzine,472496
2020-11-23,Diesel,109801
2020-11-23,Benzine,472773
2020-11-23,Elektriciteit,2585
2020-11-24,Diesel,109868
2020-11-24,Benzine,473065
2020-11-24,Elektriciteit,2602
2020-11-25,Benzine,473409
2020-11-25,Diesel,109958
2020-11-25,LPG,1700
2020-11-25,Elektriciteit,2628
2020-11-26,Diesel,110053
2020-11-26,LPG,1704
2020-11-26,Benzine,473773
2020-11-26,Elektriciteit,2659
2020-11-27,Elektriciteit,2699
2020-11-27,Diesel,110183
2020-11-27,Benzine,474330
2020-11-28,Elektriciteit,2716
2020-11-28,Diesel,110251
2020-11-28,LPG,1705
2020-11-28,Benzine,474728
2020-11-29,Diesel,110259
2020-11-29,Benzine,474761
2020-11-30,Benzine,475312
2020-11-30,Diesel,110395
2020-11-30,LPG,1706
2020-11-30,Elektriciteit,2802
2020-12-01,Benzine,475615
2020-12-01,Elektriciteit,2813
2020-12-01,LPG,1707
2020-12-01,Diesel,110489
2020-12-02,Benzine,475896
2020-12-02,Diesel,110576
2020-12-02,LPG,1708
2020-12-02,Elektriciteit,2820
2020-12-03,Benzine,476176
2020-12-03,LPG,1709
2020-12-03,Diesel,110647
2020-12-03,Elektriciteit,2830
2020-12-04,Benzine,476597
2020-12-04,LPG,1710
2020-12-04,Elektriciteit,2856
2020-12-04,Diesel,110739
2020-12-05,Diesel,110801
2020-12-05,Benzine,477020
2020-12-05,Elektriciteit,2859
2020-12-05,LPG,1711
2020-12-06,Benzine,477062
2020-12-06,Diesel,110805
