Datum tenaamstelling,Brandstof omschrijving,Kenteken
2019-09-12,Benzine,313081
2019-09-12,LPG,2331
2019-09-12,Elektriciteit,3914
2019-09-13,Diesel,121427
2019-09-13,LPG,2334
2019-09-13,Elektriciteit,3922
2019-09-13,Benzine,313374
2019-09-14,Diesel,121479
2019-09-14,Elektriciteit,3923
2019-09-14,Benzine,313609
2019-09-14,CNG,14
2019-09-14,LPG,2338
2019-09-15,Elektriciteit,3924
2019-09-15,Diesel,121481
2019-09-15,Benzine,313624
2019-09-16,Elektriciteit,3928
2019-09-16,Alcohol,302
2019-09-16,Benzine,313787
2019-09-16,Diesel,121543
2019-09-17,Benzine,313974
2019-09-17,Diesel,121615
2019-09-17,Elektriciteit,3932
2019-09-18,Diesel,121694
2019-09-18,Alcohol,303
2019-09-18,Elektriciteit,3937
2019-09-18,Benzine,314204
2019-09-19,Diesel,121776
2019-09-19,Benzine,314445
2019-09-19,LPG,2340
2019-09-19,Elektriciteit,3946
2019-09-20,Alcohol,304
2019-09-20,LPG,2341
2019-09-20,Diesel,121885
2019-09-20,Benzine,314806
2019-09-20,Elektriciteit,3954
2019-09-21,LPG,2342
2019-09-21,Benzine,315020
2019-09-21,Diesel,121941
2019-09-21,Elektriciteit,3956
2019-09-22,Diesel,121942
2019-09-22,Benzine,315038
2019-09-23,Benzine,315247
2019-09-23,Diesel,122014
2019-09-23,Elektriciteit,3960
2019-09-24,Benzine,315451
2019-09-24,Diesel,122081
2019-09-24,Elektriciteit,3967
2019-09-25,Elektriciteit,3970
2019-09-25,Alcohol,305
2019-09-25,Benzine,315710
2019-09-25,Diesel,122175
2019-09-26,Benzine,316029
2019-09-26,LPG,2344
2019-09-26,Diesel,122272
2019-09-26,Elektriciteit,3985
2019-09-27,Benzine,316530
2019-09-27,Diesel,122401
2019-09-27,Elektriciteit,3998
2019-09-27,LPG,2345
2019-09-28,Diesel,122457
2019-09-28,Elektriciteit,4003
2019-09-28,Benzine,316832
2019-09-29,Diesel,122467
2019-09-29,LPG,2346
2019-09-29,Benzine,316847
2019-09-30,LPG,2348
2019-09-30,Elektriciteit,4025
2019-09-30,Diesel,122589
2019-09-30,Benzine,317375
2019-10-01,Diesel,122657
2019-10-01,Elektriciteit,4030
2019-10-01,Benzine,317615
2019-10-01,LPG,2350
2019-10-02,Benzine,317834
2019-10-02,Diesel,122737
2019-10-02,Elektriciteit,4035
2019-10-03,LPG,2351
2019-10-03,Benzine,318108
2019-10-03,Diesel,122817
2019-10-03,Elektriciteit,4038
2019-10-04,LPG,2352
2019-10-04,Benzine,318468
2019-10-04,Elektriciteit,4055
2019-10-04,Diesel,122910
2019-10-05,Benzine,318769
2019-10-05,LPG,2353
2019-10-05,Elektriciteit,4058
2019-10-05,Diesel,122970
2019-10-06,Benzine,318788
2019-10-06,Diesel,122976
2019-10-07,Elektriciteit,4064
2019-10-07,Diesel,123041
2019-10-07,Benzine,318994
2019-10-08,Diesel,123120
2019-10-08,Benzine,319226
2019-10-08,Elektriciteit,4065
2019-10-09,Benzine,319454
2019-10-09,LPG,2354
2019-10-09,Diesel,123188
2019-10-09,Elektriciteit,4072
2019-10-09,Alcohol,306
2019-10-10,LPG,2355
2019-10-10,Benzine,319723
2019-10-10,Elektriciteit,4076
2019-10-10,Diesel,123264
2019-10-10,Alcohol,307
2019-10-11,Elektriciteit,4087
2019-10-11,Diesel,123375
2019-10-11,Benzine,320161
2019-10-12,LPG,2356
2019-10-12,Diesel,123439
2019-10-12,Benzine,320444
2019-10-12,Elektriciteit,4093
2019-10-13,Elektriciteit,4094
2019-10-13,Benzine,320458
2019-10-13,LPG,2357
2019-10-13,Diesel,123442
2019-10-14,Elektriciteit,4097
2019-10-14,Benzine,320656
2019-10-14,Diesel,123507
2019-10-15,Diesel,123590
2019-10-15,Elektriciteit,4108
2019-10-15,Benzine,320903
2019-10-15,LPG,2358
2019-10-16,Elektriciteit,4114
2019-10-16,Alcohol,308
2019-10-16,Diesel,123661
2019-10-16,Benzine,321121
2019-10-17,Elektriciteit,4119
2019-10-17,Diesel,123739
2019-10-17,LPG,2360
2019-10-17,Benzine,321417
2019-10-18,Elektriciteit,4125
2019-10-18,Benzine,321813
2019-10-18,Diesel,123874
2019-10-18,LPG,2361
2019-10-19,LPG,2362
2019-10-19,Diesel,123925
2019-10-19,Benzine,322071
2019-10-19,Elektriciteit,4126
2019-10-20,LPG,2363
2019-10-20,Benzine,322081
2019-10-20,Diesel,123928
2019-10-21,LPG,2364
2019-10-21,Benzine,322267
2019-10-21,Alcohol,309
2019-10-21,Elektriciteit,4131
2019-10-21,Diesel,123982
2019-10-22,Elektriciteit,4133
2019-10-22,Benzine,322479
2019-10-22,Diesel,124042
2019-10-23,Diesel,124125
2019-10-23,LPG,2365
2019-10-23,Benzine,322717
2019-10-23,Elektriciteit,4136
2019-10-24,Diesel,124211
2019-10-24,LPG,2367
2019-10-24,Benzine,322975
2019-10-25,LPG,2370
2019-10-25,Benzine,323391
2019-10-25,Elektriciteit,4142
2019-10-25,Alcohol,310
2019-10-25,Diesel,124308
2019-10-26,LPG,2371
2019-10-26,Benzine,323715
2019-10-26,Diesel,124360
2019-10-26,Elektriciteit,4148
2019-10-27,Diesel,124365
2019-10-27,Benzine,323731
2019-10-28,Benzine,323957
2019-10-28,LPG,2372
2019-10-28,Diesel,124437
2019-10-28,Elektriciteit,4153
2019-10-29,LPG,2373
2019-10-29,Diesel,124499
2019-10-29,Benzine,324218
2019-10-29,Elektriciteit,4157
2019-10-30,Diesel,124666
2019-10-30,Benzine,324632
2019-10-30,Elektriciteit,4166
2019-10-31,Benzine,324955
2019-10-31,Elektriciteit,4178
2019-10-31,Diesel,124782
2019-11-01,Elektriciteit,4213
2019-11-01,LPG,2375
2019-11-01,Benzine,325578
2019-11-01,Diesel,125173
2019-11-02,Benzine,325831
2019-11-02,Diesel,125246
2019-11-02,Elektriciteit,4215
2019-11-03,Benzine,325847
2019-11-03,Diesel,125249
2019-11-04,Diesel,125341
2019-11-04,Elektriciteit,4218
2019-11-04,LPG,2376
2019-11-04,Benzine,326027
2019-11-05,LPG,2378
2019-11-05,Diesel,125408
2019-11-05,Benzine,326225
2019-11-05,Elektriciteit,4227
2019-11-06,Diesel,125480
2019-11-06,Alcohol,311
2019-11-06,Elektriciteit,4238
2019-11-06,LPG,2380
2019-11-06,Benzine,326463
2019-11-07,LPG,2382
2019-11-07,Diesel,125572
2019-11-07,Elektriciteit,4248
2019-11-07,Benzine,326758
2019-11-08,Benzine,327157
2019-11-08,Diesel,125693
2019-11-08,Elektriciteit,4252
2019-11-09,LPG,2385
2019-11-09,Benzine,327426
2019-11-09,Elektriciteit,4256
2019-11-09,Diesel,125757
2019-11-10,Benzine,327442
2019-11-10,Diesel,125760
2019-11-10,Elektriciteit,4257
2019-11-11,Benzine,327615
2019-11-11,LPG,2387
2019-11-11,Diesel,125846
2019-11-11,Elektriciteit,4258
2019-11-12,Elektriciteit,4268
2019-11-12,Benzine,327793
2019-11-12,Diesel,125926
2019-11-13,Diesel,126006
2019-11-13,Benzine,328034
2019-11-13,Elektriciteit,4273
2019-11-14,Benzine,328289
2019-11-14,Elektriciteit,4279
2019-11-14,Diesel,126100
2019-11-15,Elektriciteit,4288
2019-11-15,LPG,2389
2019-11-15,Benzine,328772
2019-11-15,Diesel,126233
2019-11-16,Benzine,329065
2019-11-16,Alcohol,312
2019-11-16,Elektriciteit,4290
2019-11-16,Diesel,126289
2019-11-16,LPG,2391
2019-11-17,LPG,2392
2019-11-17,Benzine,329082
2019-11-17,Diesel,126292
2019-11-18,Benzine,329311
2019-11-18,Elektriciteit,4291
2019-11-18,Diesel,126369
2019-11-19,LPG,2393
2019-11-19,Benzine,329510
2019-11-19,Elektriciteit,4292
2019-11-19,Diesel,126445
2019-11-20,Elektriciteit,4300
2019-11-20,Diesel,126540
2019-11-20,LPG,2394
2019-11-20,Benzine,329755
2019-11-21,Benzine,330014
2019-11-21,Diesel,126615
2019-11-21,LPG,2396
2019-11-21,Elektriciteit,4305
2019-11-22,Diesel,126753
2019-11-22,LPG,2397
2019-11-22,Elektriciteit,4312
2019-11-22,Benzine,330450
2019-11-23,Diesel,126816
2019-11-23,Benzine,330753
2019-11-23,LPG,2401
2019-11-24,LPG,2402
2019-11-24,Benzine,330766
2019-11-24,Diesel,126818
2019-11-25,Benzine,330989
2019-11-25,Elektriciteit,4316
2019-11-25,Diesel,126908
2019-11-26,Elektriciteit,4321
2019-11-26,Diesel,127001
2019-11-26,Benzine,331228
2019-11-26,LPG,2403
2019-11-27,Elektriciteit,4326
2019-11-27,Benzine,331534
2019-11-27,LPG,2405
2019-11-27,Diesel,127098
2019-11-28,Benzine,331825
2019-11-28,Diesel,127211
2019-11-28,Elektriciteit,4330
2019-11-28,LPG,2406
2019-11-29,Benzine,332472
2019-11-29,LPG,2411
2019-11-29,Elektriciteit,4337
2019-11-29,Diesel,127435
2019-11-30,LPG,2413
2019-11-30,Benzine,332823
2019-11-30,Diesel,127511
2019-11-30,Elektriciteit,4341
2019-12-01,Diesel,127514
2019-12-01,Benzine,332837
2019-12-02,Benzine,333028
2019-12-02,Elektriciteit,4351
2019-12-02,Alcohol,313
2019-12-02,Diesel,127584
2019-12-03,Benzine,333242
2019-12-03,LPG,2414
2019-12-03,Elektriciteit,4355
2019-12-03,Diesel,127645
2019-12-04,Diesel,127726
2019-12-04,Benzine,333506
2019-12-04,Elektriciteit,4365
2019-12-05,Diesel,127831
2019-12-05,Benzine,333788
2019-12-05,Elektriciteit,4373
2019-12-06,Diesel,127941
2019-12-06,LPG,2415
2019-12-06,Benzine,334181
2019-12-06,Elektriciteit,4392
2019-12-07,Benzine,334459
2019-12-07,Diesel,128010
2019-12-07,Elektriciteit,4402
2019-12-08,Benzine,334476
2019-12-08,LPG,2416
2019-12-08,Diesel,128016
2019-12-09,LPG,2417
2019-12-09,Benzine,334679
2019-12-09,Diesel,128130
2019-12-09,Elektriciteit,4413
2019-12-10,Benzine,334878
2019-12-10,Diesel,128180
2019-12-10,Elektriciteit,4428
2019-12-11,Benzine,335125
2019-12-11,Diesel,128257
2019-12-11,Elektriciteit,4445
2019-12-12,LPG,2420
2019-12-12,Elektriciteit,4472
2019-12-12,Benzine,335387
2019-12-12,Diesel,128338
2019-12-13,Benzine,335782
2019-12-13,Elektriciteit,4517
2019-12-13,LPG,2422
2019-12-13,Diesel,128447
2019-12-14,LPG,2425
2019-12-14,Elektriciteit,4533
2019-12-14,Benzine,336066
2019-12-14,Diesel,128495
2019-12-15,Benzine,336080
2019-12-15,Diesel,128500
2019-12-16,LPG,2427
2019-12-16,Elektriciteit,4552
2019-12-16,Benzine,336279
2019-12-16,Diesel,128587
2019-12-17,LPG,2428
2019-12-17,Benzine,336519
2019-12-17,Elektriciteit,4581
2019-12-17,Diesel,128663
2019-12-18,Benzine,336788
2019-12-18,Diesel,128739
2019-12-18,Elektriciteit,4628
2019-12-19,Benzine,337062
2019-12-19,LPG,2429
2019-12-19,Elektriciteit,4677
2019-12-19,Diesel,128831
2019-12-20,LPG,2432
2019-12-20,Benzine,337456
2019-12-20,Diesel,128950
2019-12-20,Elektriciteit,4750
2019-12-21,Elektriciteit,4777
2019-12-21,Diesel,129024
2019-12-21,LPG,2433
2019-12-21,Benzine,337755
2019-12-22,Diesel,129029
2019-12-22,Benzine,337766
2019-12-23,LPG,2435
2019-12-23,Diesel,129120
2019-12-23,Elektriciteit,4821
2019-12-23,Benzine,338076
2019-12-24,Benzine,338397
2019-12-24,Diesel,129211
2019-12-24,Elektriciteit,4865
2019-12-24,LPG,2440
2019-12-25,Benzine,338401
2019-12-25,Elektriciteit,4866
2019-12-25,Diesel,129213
2019-12-26,Benzine,338413
2019-12-26,Diesel,129215
2019-12-27,Diesel,129306
2019-12-27,Benzine,338811
2019-12-27,Elektriciteit,4929
2019-12-27,LPG,2442
2019-12-28,Benzine,339046
2019-12-28,Elektriciteit,4950
2019-12-28,Diesel,129353
2019-12-29,Elektriciteit,4951
2019-12-29,Diesel,129357
2019-12-29,Benzine,339062
2019-12-30,LPG,2446
2019-12-30,Diesel,129466
2019-12-30,Elektriciteit,5161
2019-12-30,Benzine,339512
2019-12-31,Diesel,129582
2019-12-31,LPG,2447
2019-12-31,Benzine,339841
2019-12-31,Elektriciteit,5322
2020-01-01,Benzine,339853
2020-01-01,Diesel,129583
2020-01-02,Diesel,129737
2020-01-02,Elektriciteit,5328
2020-01-02,Benzine,340189
2020-01-03,Diesel,129896
2020-01-03,LPG,2449
2020-01-03,Benzine,340627
2020-01-03,Elektriciteit,5342
2020-01-04,Elektriciteit,5348
2020-01-04,Diesel,129966
2020-01-04,LPG,2451
2020-01-04,Benzine,340966
2020-01-05,Benzine,340985
2020-01-05,Diesel,129971
2020-01-06,Diesel,130106
2020-01-06,Benzine,341191
2020-01-06,Elektriciteit,5354
2020-01-07,Diesel,130188
2020-01-07,LPG,2453
2020-01-07,Benzine,341432
2020-01-07,Elektriciteit,5361
2020-01-08,LPG,2455
2020-01-08,Elektriciteit,5368
2020-01-08,Diesel,130300
2020-01-08,Benzine,341696
2020-01-09,Diesel,130420
2020-01-09,Benzine,341995
2020-01-09,Elektriciteit,5383
2020-01-09,LPG,2456
2020-01-10,Diesel,130552
2020-01-10,Benzine,342570
2020-01-10,Elektriciteit,5401
2020-01-11,Benzine,342987
2020-01-11,Elektriciteit,5408
2020-01-11,Diesel,130622
2020-01-11,LPG,2459
2020-01-12,Benzine,343008
2020-01-12,Diesel,130628
2020-01-13,Benzine,343247
2020-01-13,Diesel,130721
2020-01-13,Elektriciteit,5413
2020-01-14,Benzine,343504
2020-01-14,Diesel,130829
2020-01-14,LPG,2461
2020-01-14,Elektriciteit,5417
2020-01-15,LPG,2463
2020-01-15,Diesel,130908
2020-01-15,Elektriciteit,5420
2020-01-15,Benzine,343811
2020-01-16,LPG,2465
2020-01-16,Diesel,131011
2020-01-16,Benzine,344133
2020-01-16,Elektriciteit,5423
2020-01-17,Diesel,131175
2020-01-17,Benzine,344628
2020-01-17,Elektriciteit,5434
2020-01-18,Diesel,131245
2020-01-18,Elektriciteit,5438
2020-01-18,Benzine,344964
2020-01-19,Benzine,344986
2020-01-19,Diesel,131251
2020-01-20,Elektriciteit,5443
2020-01-20,LPG,2467
2020-01-20,Benzine,345210
2020-01-20,Diesel,131353
2020-01-21,Diesel,131432
2020-01-21,Benzine,345453
2020-01-21,LPG,2469
2020-01-21,Elektriciteit,5448
2020-01-22,Elektriciteit,5451
2020-01-22,Diesel,131513
2020-01-22,Benzine,345707
2020-01-23,Benzine,346039
2020-01-23,Elektriciteit,5460
2020-01-23,Diesel,131625
2020-01-23,LPG,2470
2020-01-24,Benzine,346510
2020-01-24,Elektriciteit,5474
2020-01-24,LPG,2473
2020-01-24,Diesel,131764
2020-01-25,Benzine,346869
2020-01-25,Diesel,131822
2020-01-25,Elektriciteit,5478
2020-01-25,LPG,2475
2020-01-26,Diesel,131828
2020-01-26,Benzine,346888
2020-01-27,Benzine,347152
2020-01-27,Diesel,131904
2020-01-27,Elektriciteit,5484
2020-01-28,Benzine,347418
2020-01-28,Diesel,131998
2020-01-28,Elektriciteit,5489
2020-01-28,LPG,2476
2020-01-29,LPG,2477
2020-01-29,Elektriciteit,5501
2020-01-29,Benzine,347715
2020-01-29,Diesel,132113
2020-01-30,Elektriciteit,5505
2020-01-30,Diesel,132216
2020-01-30,Benzine,348050
2020-01-30,LPG,2479
2020-01-31,Benzine,348628
2020-01-31,Alcohol,314
2020-01-31,Diesel,132402
2020-01-31,LPG,2481
2020-01-31,Elektriciteit,5520
2020-02-01,Elektriciteit,5524
2020-02-01,LPG,2486
2020-02-01,Diesel,132476
2020-02-01,Benzine,348963
2020-02-02,Elektriciteit,5525
2020-02-02,Diesel,132480
2020-02-02,Benzine,348986
2020-02-03,Elektriciteit,5529
2020-02-03,Benzine,349210
2020-02-03,LPG,2488
2020-02-03,Diesel,132559
2020-02-04,Elektriciteit,5538
2020-02-04,Benzine,349432
2020-02-04,Diesel,132656
2020-02-05,Diesel,132756
2020-02-05,Elektriciteit,5547
2020-02-05,Benzine,349663
2020-02-06,Elektriciteit,5552
2020-02-06,LPG,2490
2020-02-06,Benzine,349964
2020-02-06,Diesel,132882
2020-02-07,Benzine,350420
2020-02-07,Diesel,133060
2020-02-07,LPG,2494
2020-02-07,Elektriciteit,5563
2020-02-08,Diesel,133134
2020-02-08,Elektriciteit,5564
2020-02-08,LPG,2496
2020-02-08,Benzine,350758
2020-02-09,Diesel,133136
2020-02-09,Benzine,350773
2020-02-10,Diesel,133240
2020-02-10,Elektriciteit,5567
2020-02-10,LPG,2498
2020-02-10,Benzine,351010
2020-02-11,Diesel,133326
2020-02-11,Elektriciteit,5574
2020-02-11,Benzine,351246
2020-02-12,Benzine,351519
2020-02-12,Diesel,133407
2020-02-12,Elektriciteit,5578
2020-02-12,LPG,2501
2020-02-13,Benzine,351829
2020-02-13,Elektriciteit,5589
2020-02-13,Diesel,133523
2020-02-13,LPG,2502
2020-02-14,LPG,2505
2020-02-14,Benzine,352253
2020-02-14,Alcohol,315
2020-02-14,Elektriciteit,5602
2020-02-14,Diesel,133665
2020-02-15,Diesel,133744
2020-02-15,LPG,2507
2020-02-15,Benzine,352597
2020-02-15,Elektriciteit,5605
2020-02-16,Benzine,352615
2020-02-16,Diesel,133749
2020-02-17,Benzine,352843
2020-02-17,Diesel,133844
2020-02-17,LPG,2511
2020-02-17,Elektriciteit,5611
2020-02-18,Elektriciteit,5619
2020-02-18,Benzine,353056
2020-02-18,Diesel,133926
2020-02-19,Benzine,353323
2020-02-19,Diesel,134015
2020-02-19,Elektriciteit,5625
2020-02-20,Benzine,353634
2020-02-20,Elektriciteit,5638
2020-02-20,Diesel,134124
2020-02-21,Benzine,354100
2020-02-21,Elektriciteit,5650
2020-02-21,LPG,2513
2020-02-21,Diesel,134268
2020-02-22,Benzine,354376
2020-02-22,Diesel,134344
2020-02-22,Elektriciteit,5654
2020-02-23,Diesel,134349
2020-02-23,Benzine,354391
2020-02-24,Elektriciteit,5661
2020-02-24,Diesel,134416
2020-02-24,LPG,2514
2020-02-24,Benzine,354572
2020-02-25,LPG,2516
2020-02-25,Elektriciteit,5665
2020-02-25,Diesel,134500
2020-02-25,Benzine,354776
2020-02-26,Diesel,134620
2020-02-26,LPG,2519
2020-02-26,Elektriciteit,5673
2020-02-26,Benzine,355045
2020-02-27,Diesel,134747
2020-02-27,Elektriciteit,5681
2020-02-27,Benzine,355361
2020-02-28,Benzine,355858
2020-02-28,LPG,2521
2020-02-28,Diesel,134938
2020-02-28,Elektriciteit,5696
2020-02-29,Benzine,356185
2020-02-29,Elektriciteit,5698
2020-02-29,Alcohol,316
2020-02-29,Diesel,135029
2020-03-01,Benzine,356199
2020-03-01,Diesel,135034
2020-03-02,Benzine,356374
2020-03-02,Diesel,135130
2020-03-02,Elektriciteit,5704
2020-03-03,Elektriciteit,5706
2020-03-03,Benzine,356590
2020-03-03,LPG,2522
2020-03-03,Diesel,135206
2020-03-03,Alcohol,317
2020-03-04,Elektriciteit,5710
2020-03-04,Diesel,135296
2020-03-04,Benzine,356822
2020-03-04,LPG,2523
2020-03-05,LPG,2525
2020-03-05,Diesel,135409
2020-03-05,Benzine,357061
2020-03-05,Elektriciteit,5723
2020-03-06,Alcohol,318
2020-03-06,LPG,2529
2020-03-06,Diesel,135561
2020-03-06,Benzine,357494
2020-03-06,Elektriciteit,5731
2020-03-07,Benzine,357797
2020-03-07,Elektriciteit,5737
2020-03-07,Diesel,135636
2020-03-08,Benzine,357812
2020-03-08,Diesel,135643
2020-03-09,Elektriciteit,5740
2020-03-09,LPG,2531
2020-03-09,Benzine,358011
2020-03-09,Diesel,135737
2020-03-10,Elektriciteit,5741
2020-03-10,LPG,2534
2020-03-10,Benzine,358206
2020-03-10,Diesel,135831
2020-03-11,LPG,2536
2020-03-11,Diesel,135920
2020-03-11,Benzine,358463
2020-03-12,LPG,2537
2020-03-12,Diesel,136036
2020-03-12,Elektriciteit,5749
2020-03-12,Benzine,358754
2020-03-13,Elektriciteit,5756
2020-03-13,Benzine,359181
2020-03-13,Diesel,136162
2020-03-13,LPG,2539
2020-03-14,Benzine,359510
2020-03-14,Elektriciteit,5759
2020-03-14,LPG,2540
2020-03-14,Diesel,136235
2020-03-15,Diesel,136242
2020-03-15,Benzine,359533
2020-03-15,LPG,2541
2020-03-16,Benzine,359745
2020-03-16,Diesel,136319
2020-03-16,Elektriciteit,5763
2020-03-16,LPG,2542
2020-03-17,Benzine,359952
2020-03-17,Diesel,136405
2020-03-17,Elektriciteit,5765
2020-03-17,LPG,2543
2020-03-18,Benzine,360178
2020-03-18,Alcohol,319
2020-03-18,Elektriciteit,5769
2020-03-18,Diesel,136492
2020-03-19,Benzine,360446
2020-03-19,Elektriciteit,5777
2020-03-19,LPG,2544
2020-03-19,Diesel,136597
2020-03-20,Elektriciteit,5779
2020-03-20,LPG,2546
2020-03-20,Benzine,360835
2020-03-20,Diesel,136722
2020-03-21,LPG,2547
2020-03-21,Elektriciteit,5780
2020-03-21,Benzine,361050
2020-03-21,Diesel,136769
2020-03-22,LPG,2548
2020-03-22,Diesel,136774
2020-03-22,Benzine,361063
2020-03-23,Elektriciteit,5783
2020-03-23,Diesel,136856
2020-03-23,Benzine,361246
2020-03-24,Diesel,136927
2020-03-24,Elektriciteit,5789
2020-03-24,Benzine,361408
2020-03-24,Alcohol,320
2020-03-25,Elektriciteit,5791
2020-03-25,LPG,2550
2020-03-25,Diesel,136994
2020-03-25,Benzine,361640
2020-03-26,Benzine,361855
2020-03-26,Diesel,137099
2020-03-26,Elektriciteit,5797
2020-03-27,Benzine,362194
2020-03-27,LPG,2552
2020-03-27,Diesel,137217
2020-03-27,Elektriciteit,5805
2020-03-28,Diesel,137268
2020-03-28,Benzine,362411
2020-03-28,Elektriciteit,5809
2020-03-29,Diesel,137270
2020-03-29,Benzine,362425
2020-03-30,Elektriciteit,5817
2020-03-30,Diesel,137358
2020-03-30,LPG,2553
2020-03-30,Benzine,362606
2020-03-31,Diesel,137495
2020-03-31,Benzine,362892
2020-03-31,Elektriciteit,5834
2020-04-01,Diesel,137558
2020-04-01,Elektriciteit,5839
2020-04-01,Benzine,363073
2020-04-01,LPG,2554
2020-04-02,Benzine,363225
2020-04-02,Elektriciteit,5845
2020-04-02,Diesel,137626
2020-04-03,Diesel,137698
2020-04-03,Benzine,363468
2020-04-03,LPG,2555
2020-04-03,Elektriciteit,5852
2020-04-04,LPG,2560
2020-04-04,Diesel,137750
2020-04-04,Benzine,363644
2020-04-04,Elektriciteit,5853
2020-04-05,Benzine,363660
2020-04-05,Diesel,137756
2020-04-06,Diesel,137819
2020-04-06,LPG,2562
2020-04-06,Elektriciteit,5856
2020-04-06,Benzine,363795
2020-04-07,LPG,2563
2020-04-07,Benzine,363924
2020-04-07,Elektriciteit,5857
2020-04-07,Diesel,137900
2020-04-08,Elektriciteit,5867
2020-04-08,LPG,2565
2020-04-08,Diesel,137971
2020-04-08,Benzine,364113
2020-04-09,Benzine,364325
2020-04-09,Diesel,138051
2020-04-09,Elektriciteit,5871
2020-04-10,Diesel,138133
2020-04-10,Benzine,364587
2020-04-10,Elektriciteit,5877
2020-04-10,LPG,2567
2020-04-11,Benzine,364776
2020-04-11,Diesel,138166
2020-04-11,Elektriciteit,5878
2020-04-11,LPG,2570
2020-04-12,Benzine,364780
2020-04-12,Diesel,138167
2020-04-13,Benzine,364811
2020-04-13,Diesel,138175
2020-04-13,LPG,2571
2020-04-14,Benzine,364967
2020-04-14,Elektriciteit,5882
2020-04-14,Diesel,138245
2020-04-14,LPG,2575
2020-04-15,Elektriciteit,5886
2020-04-15,Benzine,365158
2020-04-15,LPG,2576
2020-04-15,Diesel,138318
2020-04-16,Diesel,138378
2020-04-16,Benzine,365366
2020-04-16,Elektriciteit,5890
2020-04-16,LPG,2579
2020-04-17,LPG,2580
2020-04-17,Benzine,365675
2020-04-17,Elektriciteit,5897
2020-04-17,Diesel,138471
2020-04-18,LPG,2583
2020-04-18,Diesel,138519
2020-04-18,Benzine,365895
2020-04-18,Elektriciteit,5898
2020-04-19,Benzine,365912
2020-04-19,Diesel,138523
2020-04-20,Diesel,138597
2020-04-20,Elektriciteit,5905
2020-04-20,Benzine,366074
2020-04-21,Benzine,366251
2020-04-21,Elektriciteit,5909
2020-04-21,Diesel,138666
2020-04-21,Alcohol,321
2020-04-22,Elektriciteit,5910
2020-04-22,Diesel,138743
2020-04-22,LPG,2585
2020-04-22,Benzine,366463
2020-04-23,LPG,2586
2020-04-23,Elektriciteit,5916
2020-04-23,Diesel,138813
2020-04-23,Benzine,366687
2020-04-24,LPG,2589
2020-04-24,Diesel,138908
2020-04-24,Benzine,367036
2020-04-24,Elektriciteit,5921
2020-04-25,Benzine,367297
2020-04-25,Elektriciteit,5923
2020-04-25,LPG,2593
2020-04-25,Diesel,138971
2020-04-26,Benzine,367305
2020-04-26,Diesel,138974
2020-04-27,LPG,2594
2020-04-27,Benzine,367334
2020-04-27,Diesel,138985
2020-04-28,Elektriciteit,5925
2020-04-28,Benzine,367567
2020-04-28,LPG,2599
2020-04-28,Diesel,139064
2020-04-29,Elektriciteit,5936
2020-04-29,Benzine,367840
2020-04-29,LPG,2600
2020-04-29,Diesel,139168
2020-04-30,Benzine,368208
2020-04-30,Elektriciteit,5960
2020-04-30,LPG,2602
2020-04-30,Diesel,139285
2020-05-01,Elektriciteit,5964
2020-05-01,Benzine,368557
2020-05-01,LPG,2605
2020-05-01,Diesel,139399
2020-05-02,Benzine,368822
2020-05-02,LPG,2607
2020-05-02,Diesel,139461
2020-05-03,Benzine,368836
2020-05-03,Elektriciteit,5965
2020-05-03,Diesel,139466
2020-05-04,Benzine,369024
2020-05-04,Elektriciteit,5966
2020-05-04,Diesel,139534
2020-05-04,LPG,2610
2020-05-05,Benzine,369162
2020-05-05,Diesel,139595
2020-05-06,Diesel,139665
2020-05-06,Elektriciteit,5968
2020-05-06,Benzine,369381
2020-05-07,Benzine,369631
2020-05-07,Elektriciteit,5969
2020-05-07,LPG,2612
2020-05-07,Diesel,139739
2020-05-07,Alcohol,322
2020-05-08,LPG,2614
2020-05-08,Diesel,139867
2020-05-08,Elektriciteit,5983
2020-05-08,Benzine,370029
2020-05-09,Diesel,139936
2020-05-09,LPG,2616
2020-05-09,Benzine,370348
2020-05-10,Benzine,370366
2020-05-10,Diesel,139944
2020-05-11,Benzine,370534
2020-05-11,Diesel,140004
2020-05-11,Elektriciteit,5988
2020-05-12,Benzine,370735
2020-05-12,Diesel,140079
2020-05-12,Elektriciteit,5994
2020-05-13,LPG,2619
2020-05-13,Diesel,140164
2020-05-13,Benzine,370949
2020-05-14,LPG,2620
2020-05-14,Diesel,140261
2020-05-14,Benzine,371204
2020-05-14,Elektriciteit,5998
2020-05-15,Diesel,140381
2020-05-15,Elektriciteit,6003
2020-05-15,LPG,2622
2020-05-15,Benzine,371604
2020-05-16,Elektriciteit,6005
2020-05-16,LPG,2626
2020-05-16,Diesel,140450
2020-05-16,Benzine,371916
2020-05-17,Diesel,140454
2020-05-17,Benzine,371945
2020-05-17,LPG,2627
2020-05-18,LPG,2628
2020-05-18,Benzine,372142
2020-05-18,Diesel,140535
2020-05-18,Elektriciteit,6008
2020-05-19,Diesel,140615
2020-05-19,Benzine,372379
2020-05-19,Elektriciteit,6011
2020-05-19,LPG,2631
2020-05-20,Benzine,372770
2020-05-20,Diesel,140714
2020-05-20,LPG,2635
2020-05-20,Elektriciteit,6016
2020-05-21,Elektriciteit,6017
2020-05-21,Diesel,140732
2020-05-21,LPG,2636
2020-05-21,Benzine,372827
2020-05-22,Diesel,140847
