Datum tenaamstelling,Kenteken,Brandstof omschrijving,Voertuigsoort,Merk,Handelsbenaming
2021-07-16,13,13,13,13,13
2021-07-17,3,3,3,3,3
2021-07-19,6,6,6,6,6
2021-07-20,11,11,11,11,11
2021-07-21,8,8,8,8,8
2021-07-22,14,14,14,14,14
2021-07-23,6,6,6,6,6
2021-07-24,3,3,3,3,3
2021-07-26,8,8,8,8,8
2021-07-27,7,7,7,7,7
2021-07-28,4,4,4,4,4
2021-07-29,7,7,7,7,7
2021-07-30,6,6,6,6,6
2021-07-31,2,2,2,2,2
2021-08-02,8,8,8,8,8
2021-08-03,8,8,8,8,8
2021-08-04,5,5,5,5,5
2021-08-05,10,10,10,10,10
2021-08-06,3,3,3,3,3
2021-08-07,2,2,2,2,2
2021-08-09,10,10,10,10,10
2021-08-10,14,14,14,14,14
2021-08-11,6,6,6,6,6
2021-08-12,16,16,16,16,16
2021-08-13,4,4,4,4,4
2021-08-14,1,1,1,1,1
2021-08-16,6,6,6,6,6
2021-08-17,7,7,7,7,7
2021-08-18,8,8,8,8,8
2021-08-19,8,8,8,8,8
2021-08-20,11,11,11,11,11
2021-08-21,4,4,4,4,4
2021-08-22,1,1,1,1,1
2021-08-23,10,10,10,10,10
2021-08-24,5,5,5,5,5
2021-08-25,5,5,5,5,5
2021-08-26,8,8,8,8,8
2021-08-27,7,7,7,7,7
2021-08-28,3,3,3,3,3
2021-08-30,8,8,8,8,8
2021-08-31,5,5,5,5,5
2021-09-01,8,8,8,8,8
2021-09-02,12,12,12,12,12
2021-09-03,12,12,12,12,12
2021-09-04,3,3,3,3,3
2021-09-05,1,1,1,1,1
2021-09-06,13,13,13,13,13
2021-09-07,4,4,4,4,4
2021-09-08,13,13,13,13,13
2021-09-09,5,5,5,5,5
2021-09-10,5,5,5,5,5
2021-09-11,6,6,6,6,6
2021-09-12,1,1,1,1,1
2021-09-13,15,15,15,15,15
2021-09-14,8,8,8,8,8
2021-09-15,6,6,6,6,6
2021-09-16,9,9,9,9,9
2021-09-17,11,11,11,11,11
2021-09-18,3,3,3,3,3
2021-09-20,9,9,9,9,9
2021-09-21,13,13,13,13,13
2021-09-22,13,13,13,13,13
2021-09-23,9,9,9,9,9
2021-09-24,5,5,5,5,5
2021-09-25,1,1,1,1,1
2021-09-27,24,24,24,24,24
2021-09-28,23,23,23,23,23
2021-09-29,19,19,19,19,19
2021-09-30,8,8,8,8,8
2021-10-01,12,12,12,12,12
2021-10-02,5,5,5,5,5
2021-10-04,15,15,15,15,15
2021-10-05,16,16,16,16,16
2021-10-06,12,12,12,12,12
2021-10-07,13,13,13,13,13
2021-10-08,5,5,5,5,5
2021-10-09,5,5,5,5,5
2021-10-10,4,4,4,4,4
